line,text
2105,"But Groves' teaching is quite interesting in a sense that he tells some jokes in class to draw your attention and plays some videos on Youtube. This is at least more interesting than those mundane ""non-interacting"" lectures.Content is good, the lesson talks about the relationship between education and different aspect of society such as gender, racing, social class and ethnicity.The PPT is quite attractive as it's in point form and sometimes there are short videos, so do long the one. If you are not good in English, it might be tight to you to look at the long video. However, it's fine that even your English is not very native.If you are interested in learning education -related materials, you will definitely love this course."
2106,Themes include:
2107,1. Labeling Effects
2108,2. Education and Social Class
2109,3. Education and Gender
2110,4. Hong Kong Education
2111,5. Issues in Higher Education
2112,6. Progressive Education
2113,"All of them are quite interesting, and there are readings/ videos/ ppt slides about the theme.Interactive teaching, and the slides are well-prepared as well."
2114,Good classroom management and students love to discuss with him after class.
2115,Strong British accent which may be a bit hard for some local students to catch up.
2116,"A little break of 5~10 minutes is given in each class, which could let students to rest."
2117,"No computer/ mobile device could be used in the lecture, may be quite harsh to some students.Before midterm: More about sociological concepts like correspondence principle, labeling theory, hidden curriculum"
2118,"After midterm: Applying sociological concepts into current education system, ranging from HK higher education system to the Finnish system. To be exact, I would just quote some guided questions in the syllabus that I received at the first class."
2119,"The course will initiate a sociologically informed conversation about education.What is school for?What social forces have shaped our current educational practices? Does schooling provide new opportunities, or perpetuate old inequalities? How are ethnic minorities marginalized from education systems? Why do boys perform so poorly compared to girls in our schools? What should be the role of the humanities and creativity in education? Why is there a ※crisis§ in higher education?How might education be reformed?To answer these questions, we will study a number of important sociological works on education and you will be encouraged to reflect upon your own educational experiences, as well as examine contemporary debates about education at all levels in Hong Kong, and across cultures.His teaching is quite good and he is very willing to help any students who cannot follow. It is worth-mentioning that there will be additional office hours just before the midterm and final exam. He will give some hints about the content of the exam, so do take advantage of that. Do try that even if you are good enough as it certainly will boost your score.A lot of analyzing of social trends in education, the formation of out modern education system and its flaws, and some interesting theories about the subject. A lot of words, no math, and the topics are honestly very interesting and make you think about your society on a deeper level.The content is very interesting and he encourages discussion and interaction. However, if you are not seriously well versed in English, you will have a tough time, as he uses specialist terms fairly often and you need to understand the context well to make sense of it all. He is also very helpful in office hours and will give hints about the exams, so take advantage of that!If you are really interested in knowing more about china's environmental policies, related figures and the governance part,you should take this course as it provides you with a very comprehensive content.Unfavourable accent,wooden word-by-word teaching,terrible tutorial for the projects,random iprs and group discussion in lectures to check your attendance,"
2120,"but she is quite willing to answer your questions and I can tell she is really care about the environment of China from her action.not so good gradeBasically about the energy governance in China, which covers mainly about the pollution problems in China and how to cope with the issues with different policies.Lectures were quite dull, as she was just reading out most of the slides with a tiny bit of elaboration. Besides, the instructor's pronunciation may be difficult to understand, although she tried her best to make everyone attentive.Environmental and Energy Governance in China."
2121,"More likely the policies and current projects, etc.The pronunciation may be hard to understand, but the professor tries her best to make everyone attended.You can get good grades in mid term and final, if you recite all the details in the powerpoint, which consists of around 40 pages per file.There are two projects, which require the distributions of surveys and group interpretation of the datas, but questionnaires should not be done in hkust, instead, 4 different age groups, 4 different individual income groups, 4 different household income groups, 4 different education levels, and 1 car owner should be involved in 6 survey samples.Topics covered in this course: Research Methods, Memory, Learning, Development, Sensation and Perception, States of Consciousness, Intelligence, Personality, Social Psychology, Psychological Disorders, Treatment of Psychological Disorders and Health & Well-being. Most of the PowerPoints are short (about 20-40 pages each) and consist of key concepts only which are easy to understand. Some of the contents are quite interesting, such as the experiments, for example, the Bobo Doll experiment, that were carried out to investigate certain theories related to psychology.The instructor teaches in a fun way, she is very nice and always smiles when she talks and tries to make the atmosphere very relaxing. You won't fall asleep easily in this class. Also, there are musical warmups in the first 5 minutes of class, a small break halfway through the lecture, and often video clips about some experiments or studies will be shown. Sometimes she will ask students questions about their opinions/thoughts on a topic, and she will give interesting responses.Content is easy."
2122,"Research methods, learning, memory, dream, sensation and perception, development, social psychology, health psychology, psychological disorder, etc.."
2123,"If you are interested in psychology, it is not a big deal."
2124,"Caution: Reading textbook is required for quizzes since some of the question would be like"" according to your textbook, ........"""
2125,Quiz:
2126,non-accumulative
2127,all MC
2128,"~40 questionsNotes are provided but there is missing content. Therefore, you should go to class."
2129,"She takes attendance almost every lesson with different method, like IPRS, MC sheet, in-class activity."
2130,"Sexy voice. Clear accent.Everyone has been saying that this is a good course. As a newbie who heard the rumour and benefits of this common core course, my friends and I enrolled in this course together in summer."
2131,The content is pretty interesting and simple ideas are presented to guys with no psychology background.
2132,"Topics: Sleep, Hypnotization, Growth, Memory, Learning, Personality and psychology in social perspectives.The young and smart professor spoke in fluent English and didn't give us a headache. You may need to fill in some blanks in the powerpoints during lectures. But she taught the topics in an interesting manner so that you wouldn't easily fall asleep."
2133,\
2134,"However, there are no tutorials so that you don't know how to complete the assignments that fit their judging criteria. Not until the last moment would you know how did you do wrong. Nonetheless, no corrections are available, resulting in low marks.A well designed course that provides an introduction to non-social science students.I think the prof is well prepared for the teaching. There are interactive activities, videos and examples to illustrate different conceptsI was above mean and I got a B range. I think the grading of the course is not as good as what people usually describe,There are only 2 assignments and 2 quizzes, but adequate time should be put in order to catch up and perform well. Having said that, the work load is still very well manageable even taking it in the summer semesterA good basic course for psychology learning, good for those interested in psychology."
2135,400 student lecture in LTA. 9 am class.
2136,The instructor is so kind that she allowed students to bring breakfast to lecture. However I thought that should be a bread or sandwich instead of something smells so strong that would disturb more than 20 people around you. I really hated those who brought take-away breakfast from Cafe to the lecture.Very clear teaching and soft voice. She is very nice.
2137,"But points in lecture notes are kind of different from that chapter in textbook. It feels like the lecture notes are focusing on part of that textbook chapter and explaining in details. It caused a heavier workload when you have to deal with both and some confusions when you go through them.Topic covered include research methods, memory, learning, sensation and perception, state of consciousness, intelligence, development, personality, social psychology, health psychology and psychological disorder. About 60 pages of notes per topic. Most of the topics are interesting and easy to understand. It gives you insight about what psychology is. Videos about some experiment are also shown during lecture.Its a 3 hours lecture starting at 9 am and 3 lectures per week. It may be difficult for some people to wake up that early during summer but i say worth it. I sit at the front rows. maybe that helped me concentrate and prevented me from sleeping."
2138,"Instructor speaks clearly and always try to interact with the class. There's a 15 minutes break midway through the class. You can go to toilet, buy some food or drink, take a nap or ask her questions. She is more than willing to answer any questions. You are also required to read some chapters from the textbook after each lecture. You can borrow the textbook from HKUST library or public library.The text book is called Understanding Psychology.  The notes are well prepared and summarized, which makes it very easy to understand the general schemes of this course. Personally speaking, I like to study the ideas related to psychology so I find the materials interesting.The instructor expresses every concept in the notes clearly and vividly. Each concept is followed by either examples or video clips. Although in summer term the course length was three hours, I didn't feel tired or skip a single class.Topics include: psychological research, neuroscience and behaviour, sensation and perception, stats of consciousness(e.g sleep and dream), learning process, memory, cognition and language, intelligence, development, personality, health psychology and psychological disorders."
2139,"(Don't be afraid of so many topics. Each topic just consists of one powerpoint slide, which is around 50-60 pages only and they just focus on the virtual side of these topics)"
2140,"I think this course is great to everybody. Through this course, you can better understand yourself and others and the rationale behind their behaviour.Professor lai is a very nice guys and her teaching would force you to be more attentive to her lessons. So don't skip them. The powerpoint slides are clear and concise. However, jotting notes is necessary as you won't understand some of the concepts if you don't attend the lessons.The content is quite interesting and easy to understand."
2141,It covers something like human sleeping cycle to illusion.
2142,"Pay attention in class and you can remember most of the content for quiz.Prof Lai is a adorable tutor who makes you want to pay attention in lecture. She is sometimes funny and knows how to keep the pace of lecture.the content is funny and interesting , many real life example make student easy to understand and memorize .Good teaching , have interaction with students . Most of the time she will provide short clip"
2143,"The note are very detail and tidy , easy for revising.Although the content and the teaching are good , the grading are quite strict ."
2144,"The two essay require a lot of information that refer to textbook and note material to get a higher mark .the workload is fine , includ two essay ."
2145,"Basically , students do not need to read textbook or other materialsinteresting"
2146,"- Exam 1: Research Methods, Memory, Learning, Sensation and Perception (20%)"
2147,"- Exam 2: Development, Intelligence, Personality, Social Psychology (20%)"
2148,"- Exam 3: States of consciousness, Psychological Disorders, Treatment of Psychological"
2149,"Disorders, Health and Well-Being (20%)fun to listen to the professor"
2150,"many videos, will be included in the quizzes"
2151,have to pay attention in class to get higher marksExaminations (20% + 20% + 20%)
2152,Paper Assignment (2% + 8% + 20%)
2153,Research participation (10%)Basic phychological knowledge
2154,"Including : sleeping, personality, conditioning"
2155,Reading textbook helps you to have deeper understandingFun... WIll play video in the lesson and the content would be tested in exam (this is what i HATE coz i have never been to lesson)Exam 1 Topics:
2156,Research methods
2157,Memory
2158,Learning
2159,Sensation and perception
2160,Exam 2 Topics:
2161,Development
2162,Intelligence
2163,Personality
2164,Social Psychology
2165,Exam 3 Topics:
2166,States of consciousness
2167,Psychological disorders
2168,Treatment of psychological disorders
2169,"Health and well-beingEva is very charming and charismatic, class environment is relaxing."
2170,TA usually replied email within 1 day.- Research Methods
2171,- Memory
2172,- Learning
2173,- Sensation and Perception
2174,- States of Consciousness
2175,- Intelligence
2176,- Development
2177,- Personality
2178,- Health Psychology
2179,- Social Psychology
2180,- Psychological Disorders
2181,"Easy and interesting :)Her voice is very clear. I really enjoyed her teaching. Of course, attending 3 hours lectures was tiring, but at least it was not ""torturous."" Plus, she is willing to answer every student's questions, so if you have questions, don't hesitate to ask her!Standard Intro Psychology Course:"
2182,-Research Methods
2183,-Memory
2184,-Learning
2185,-Sensation & Perception
2186,-Development
2187,-Intelligence
2188,-Personality
2189,-Social Psychology
2190,-States of Consciousness
2191,-Psychological Disorders & Treatment
2192,"-Health & Well BeingEva's easy to understand and passionate about the subject matter. Partial slides uploaded online, but don't include video links shown in lecture. (Anything discussed in lecture is free game for the exams)"
2193,"Textbook's recommended, but not necessary."
2194,"Feldman, R.S. (2017). Understanding Psychology. New York: McGraw-Hill Education.The content is rather easy especially for students familiar with life science related things. It covers different topics, yet the topics after quiz 1 is much more boring.It is better not to escape classes as there are blanks in the lecture powerpoint. There are some games involved to make students less boring too.introduction of psychology"
2195,the content is easy and sometimes the examples are interesting
2196,"It talks about memory, learning, sensation, intelligence, personality and other aspects of psychology. You don't have to understand the concepts deeply. It will help you understand yourself better.She uses many examples and illustrates the idea clearly. You have to go to every lesson because she will take attendance sometimes.Introductory psychology course"
2197,Other reviews can cover this part better than I do
2198,Quiz 1 30%
2199,Quiz 2 30%
2200,Assignments 30%
2201,Attendance 10%Prof
2202,- Good PowerPoint slides (you need to fill in the blanks though)
2203,- Good explanation of concept in class
2204,- Interesting videos to elaborate
2205,- Good delivery and engagement
2206,TAs
2207,- Swift responseThis course can give you a broad introduction to different topics/ perspectives of psychology.
2208,"You may need to fill in some blanks in ppts during lectures, study the extra reading materials (textbk)."
2209,Sometimes its hard for me to wake up that early.
2210,Lecture 1 Introduction
2211,Lecture 2 Research Methods
2212,Lecture 3 Memory
2213,Lecture 4 Learning
2214,Lecture 5 Sensation and Perception
2215,Lecture 6 States of Consciousness
2216,Lecture 8 Intelligence
2217,Lecture 9 Development
2218,Lecture 10 Personality
2219,Lecture 11 Social Psychology
2220,Lecture 12 Health Psychology
2221,"Lecture 13 Psychological DisordersGood accent, clear explanation to concepts, willing to answer questions raised by students."
2222,"Some of the topics are interesting and with fun examples.quite well,meaningful, contains memory,learning,Sensation and perception,States of consciousness,Intelligence,personality,Social Psychology,psychological disorders and also the treatment..."
2223,"I think the most interesting part is memory, tells a lot about the easy ways to memorize sth, very useful~Professor's teaching is very good~~ very interesting,many videos to watch on the lessonsIt's about everyday life psychology and its underlying theories. I personally think it is slightly boring, but if you are interested in psychology at first that would be fine."
2224,Course Description
2225,"The aim of this course is to introduce the research methods and the fundamental concepts and theories in various areas in psychology. This course is suitable for students who want to acquire a basic understanding of psychology, and prerequisite for students who want to take further courses in psychology."
2226,1. Introduction Ch. 1
2227,2. Research Methods Ch. 2
2228,3. Memory Ch. 7
2229,4. Learning Ch. 6
2230,5. Sensation and Perception Ch. 4
2231,6. States of Consciousness Ch. 5
2232,7. Quiz 1   
2233,8. Intelligence Ch. 9
2234,9. Development Ch. 12
2235,10. Personality Ch. 13
2236,11. Health Psychology Ch. 14
2237,12. Social Psychology Ch. 17
2238,"13.  Psychological Disorders Ch. 15 & 16Beatrice speaks fluent and clear English, extremely local friendly. She can explain the concepts very clear and with the aid of real life examples. Videos will be played to facilitate learning and it's somewhat relaxing during a 3 hour lecture (there is a 15 min break in between, super considerate lecturer <3 ). Nevertheless, I just don't find myself focus in class. It's just a bit boring...I found it boring. Pretty sure it's my own problem though. The topics are OK and cover most parts of daily life. If you are genuinely interested in psychology definitely go for it.Clear voice. Teaching is not very interesting despite the in-class activities included.The content mainly covers basic psychological concepts and other topics including memory, learning and psychological disorders.She is a really good instructor who is very engaging and interactive throughout the class. Definitely should take her class.The grading seems fair. Even though the average is really high, as long as you read the lecture notes well and prepare for the exams properly, you should land with an A range.It is a light course which becomes demanding only during exams if that is the kind of student you are.quite interesting and it is not too difficultthe professor is quite kind and she is willing to answer students' questions"
2239,the powerpoint is quite clear and examples are given
2240,Youtube videos will be played in lectures and she might test some of the contents in the midterm
2241,will take attendance in one of the lessons (she will remind you)More about human thinking and behavior processes. It is a great introductory course if you like psychology. Only a few content is the same as SOSC1980.
2242,Topics include:
2243,Intelligence
2244,Mind
2245,Memory
2246,Learning process
2247,Sensation and perception
2248,Dream and state of consciousnessEva is a very presentable lecturer who can articulate the ideas with examples concisely.
2249,She is nice but she does not like students keep chatting in the lecture room.
2250,Many videos and interesting experiments as example.
2251,The video content will be tested in the quiz so remember to write down the information in those video.The content of the course is well organized and clear. There are 12 chapters of the course and each chapter is not too long. You can review the content easily and effectively. Reading the text book is required and some of the questions in the exam are about the content in the text book.I can say Lai Pui Yee is one of the best instructor I even seen in HKUST. Her tone and voice will not makes you sleepy and her teaching is clear that makes you understand the content easily. There are many fun interactions in the lesson like memory test that make you don't  feel boring in the class.Content are varies from Psychology and it highly relies on the recommended reading.
2252,the content is not boring but didnt need any thinking.Her voice is extremely soft and easily fall asleep since the course is held on 9:00 am.
2253,"Dont choose her if the time slot is on 9:00 amMainly talk about social analysis methods, and some psychological disorders and behavioural psychology.Good English, with a soft voice."
2254,Very easy to catch up with the content and the powerpoint slides are focus on specific topicsFair grading:
2255,Mean for 2 tests
2256,Above 1 SD for Assignment 1
2257,Above 2 SD for Assignment 2
2258,Overall B
2259,"Lecture for 400 seats is really competitive, so the grading is already fair for meFor me nearly zero workload"
2260,- 2 tests (30 MCs for each)
2261,- 2 assignments (500 words for each)
2262,- quiz during lessons for attendance
2263,you just have to understand all the contents and go to the exam room12 topics :
2264,Research methods
2265,Memory
2266,Learning
2267,Sensation and perception
2268,Development
2269,Intelligence
2270,Personality
2271,Social psychology
2272,States of consciousness
2273,Psychological disorders
2274,Treatment of psychological disorders
2275,Health and well-being
2276,Lectures provide information you will need to complete the course successfully. Past studies have
2277,shown that lecture attendance and participation facilitates learning and predicts course grades.
2278,"? Your participation in the course is essential to building a positive, productive learning atmosphere,"
2279,and will help facilitate your own learning as well. We will use group discussions and activities to
2280,"encourage participation and gauge your progress in class.Eva explains the concept clearly so it is not suggested to skip the classThis course covers a wide range of topics in terms of psychology. As psychology is always related to real life, we can learn ourselves better through this course.The professor teaches this course with great passion and her voice is beautiful and sweet. She always shows us some interesting experiment videos.There are 2 quizzes and 2 assignments. My scores for 2 quizzes are 27.75/30 and 28.5/30 and I got an A finally. As there are a lot of students taking this course in summer, the letter grade is based on normal distribution.The workload is not very heavy. All you need to do is reading the textbook and finishing assignments.#01 Scientific method"
2281,#02 Perception
2282,#03 Circadian rhythm
2283,#04 Consciousness
2284,#05 Emotions
2285,#06 Memory
2286,#07 Learning
2287,#08 Rationality
2288,#09 Intelligence
2289,#10 Creativity
2290,#11 Motivation
2291,#12 Personality
2292,#13 Development
2293,#14 Parental influence
2294,#15 Social influence
2295,#16 Abnormality
2296,#17 Psychological disorders
2297,#18 Psychotherapy
2298,#19 Mind and body
2299,#20 Positive psychology#01 Scientific method
2300,#02 Perception
2301,#03 Circadian rhythm
2302,#04 Consciousness
2303,#05 Emotions
2304,#06 Memory
2305,#07 Learning
2306,#08 Rationality
2307,#09 Intelligence
2308,#10 Creativity
2309,#11 Motivation
2310,#12 Personality
2311,#13 Development
2312,#14 Parental influence
2313,#15 Social influence
2314,#16 Abnormality
2315,#17 Psychological disorders
2316,#18 Psychotherapy
2317,#19 Mind and body
2318,#20 Positive psychology
2319,"Two special talks and one workshop regarding essay writing are also includedInteresting, explaining psychological theories with real life cases, videos, experiments, etc."
2320,The teaching is clear and all the information that you needed to revise are all almost included in the power point
2321,"The pace is normal and the prof's accent is easy to followMethodology of psychological research, science of sleeping, forgetting etc. Basically, the content of textbook relevant chapters mentioned in the syllabus.Many experimental examples, pretty interesting (maybe except intelligence) for social science class.1. June 22 Introduction Ch. 1"
2322,2. June 24 Research Methods Ch. 2
2323,3. June 27 Memory Ch. 7
2324,4. June 29 Learning Ch. 6
2325,5. July 4 Sensation and Perception Ch. 4
2326,6. July 6 States of Consciousness Ch. 5
2327,7. July 8 Quiz 1
2328,8. July 11 Intelligence Ch. 9
2329,9. July 13 Development Ch. 12
2330,10. July 15 Personality Ch. 13
2331,11. July 18 Health Psychology Ch. 14
2332,12. July 20 Social Psychology Ch. 17
2333,13. July 22 Psychological Disorders Ch. 15 & 16
2334,14. July 25 Quiz 2Very good!
2335,"?Prof used a lot of examples to illustrate the ideas and if you don't understand the concepts or anything, can feel free to ask her since she is very nice."
2336,?Can easily understand prof's English.
2337,"But sometimes she speaks a little bit fast. You need to write very fast to jot notes.A interesting psychology course and related to daily life. Content including the memory, learning, development, etc."
2338,"It is worth to take this class to learn about the interesting psychology knowledgeInstructor has good teaching skills, easy to understand the content of the course. The Powerpoint and notes is clear and have lots of picture for understanding1 Feb"
2339,Introduction
2340,3 Feb
2341,Research methods
2342,8 Feb
2343,Memory
2344,10 Feb
2345,Memory
2346,15 Feb
2347,Learning
2348,17 Feb
2349,Learning
2350,22 Feb
2351,Sensation and perception
2352,24 Feb
2353,Sensation and perception
2354,1 Mar
2355,Examination 1
2356,3 Mar
2357,Development
2358,8 Mar
2359,Intelligence
2360,10 Mar
2361,Intelligence
2362,15 Mar
2363,Personality
2364,17 Mar
2365,Personality
2366,22 Mar
2367,Social Psychology
2368,24 Mar
2369,Social Psychology
2370,29 Mar
2371,States of consciousness
2372,31 Mar
2373,States of consciousness
2374,5 Apr
2375,Examination 2
2376,7 Apr
2377,Paper assignment workshop
2378,12 Apr
2379,Mid-Term Break
2380,14 Apr
2381,Mid-Term Break/Good Friday
2382,19 Apr
2383,Psychological disorders
2384,*21 Apr
2385,Psychological disorders
2386,26 Apr
2387,Treatment of psychological disorders
2388,28 Apr
2389,Treatment of psychological disorders
2390,3 May
2391,Birthday of the Buddha
2392,5 May
2393,Health and well-beingshe speaks english well
2394,she played videos which are related to psychology concepts during lectures and the video content will be tested in exams but she won't give you the link of the videos
2395,she will test everything of the lecture notes
2396,"e.g. According to John's theory, which of the following is correct?"
2397,"e.g. According DSM, homosexuality was defined as psychological disorder until which of the following year?Exam 1 Topics:"
2398,Research methods
2399,Memory
2400,Learning
2401,Sensation and perception
2402,Exam 2 Topics:
2403,Development
2404,Intelligence
2405,Personality
2406,Social psychology
2407,Exam 3 Topics:
2408,States of consciousness
2409,Psychological disorders
2410,Treatment of psychological disorders
2411,Health and well-being
2412,Topics taught with 1 lecture
2413,Topics taught with 2 lectures
2414,The content was quite interesting. It covered topics which are pretty useful in our daily lives.
2415,The lecture ppts are very well made. They highlight a few important concepts in each slide and they are always shown in a very neat manner.Eva talks in a very playful way. She has a good grasp of English and always manages to make the atmosphere very relaxing.I like the content. Quite easy to understand even i have no prior knowledge about psychologyfluent english and american accent makes the teaching so much understandable and easy to follownot bad but not as good as other people rated
2416,"I believe people who take notes in classroom is betterreally not much comparing to other courses just assignments that you can receive opinion from the TA, who is very nice. The first one I received low grades but for the second one i achieved much highera brief teaching in all the the china envr problems and how china deal with it. Just a brief~learn a lot of China envr policies and the current china envr problem."
2417,"She encourage class interaction! Nice prof!The content is very similar to SOSC1170 as mentioned  by other reviewers. Not difficult at all. Interesting topics. Professor welcomes discussions.The teaching was not perfect, but still acceptable."
2418,"Professor explained concepts clearly and encouraged discussions among students.Grading is very good for a SOSC4K-level course. Active class participation and discussion is the key to success. You will need to show a strong interest in topics discussed and give constructive comments. Also, you teammates play an important role as some work has to be done in a group.Acceptable. You efforts paid off. Good luck!First of all, the content of the course is very similar to the content of the prerequisite course SOSC 1170. To be honest, I could only spot some few differences comparing the two courses' content. What really differs from the previous course was the articles required for us to read and review, as well as the personal research paper.Teaching was average, content delivery was clear but not super interesting. I wish there are more guidance for the final research work.starting with basic stuff, like mean, mode, median, standard deviation and normal distribution."
2419,"After the mid term, the course focus on statistical inference, t-test, confident interval, etc."
2420,"Iprs at the beginning of every lesson.the professor is quite clear. After a few chapters, we will have a review in class, so many students can follow."
2421,"but sometimes you may find mistakes on his supplementary exercises, don't be surprised.It might seems easy at first, as the topics are covered in high school math (mean mode median, sd, probit, etc). However, new topics will be introduced after midterm, and there are many new terms. So don't be fooled by the topics at first.Quite unorganised ppt, it takes some time for you to adapt to his style (always uh uh uh...)"
2422,But he will distribute question bank practice question before midterm and final.This course mainly introduces you to some basic concepts about statistics. There was demonstration for Excel in the lessons as well.The teaching of instructor was fair but not very interesting.The grading of this course is quite good. The two assignments added up to a total of about 10% which do make a difference because most of the people got high marks.There are two assignments in total for this course. The workload is quite low and there are only MC questions in the mid-term examination. There are both MC and long questions in final exam which involves some simple calculation.Just a basic statistics
2423,not very useful
2424,just a little bit math
2425,"some skills about excel , quite useful"
2426,Have attendance (every lesson)not good / boring
2427,most of the student come to the class for attendence only
2428,you can read the notes by yourself
2429,"and there is lecture video for the computer sessionReally straight forward in the beginning (mean mode median, sd and curve area.) IB Math SL covers the stuff. But you need to learn how to use the different tables. After midterm if your not focused, everything is like alien language. Before the midterms you can slack off but after you really need to pay full attention.Presentation didn't feel that organised to me. Started getting really confused. Strongly suggest using the textbook he said. During midterms and finals revision resources are given out."
2430,"If you have any questions, Professor Wang is very open to you finding him. It was pretty helpful. I suggest preparing some specific questionsSimple statistics from high school, such as z-test, t-test and simple regression line."
2431,"The iprs session starts sharply in the beginning of the lecture. So, be quick. After the PRS session, it's up to you to whether sleep or leave the class.It's okay..at first we learn easy things mean mode median, but midterm include not so many maths. Instead, social research concept is include."
2432,"But final have many maths, people cannot catch upsome said professor speach are 1999"
2433,but I think it is ok . A lot of illustration is added
2434,"but powerpoint is quite clear that you can skip lecturesThe content is rather realistic and easy, which includes the basic statistics and calculation, for instance sd, t-test, P-value and sampling distribution. The content delivered in the lecture is rather realistic and practical. For me, it provides tools for me to analyze the data of midterm and final results released in other courses.The lecturer is very kind to help students and he lays great stress on the concept, which is conducive to our learning.Basic knowledge in statistics, starting with DSE F6 core statistics, then M1 syllabus, at last with hypothesis testing."
2435,Simple linear regression is not covered in the semester as time is not enough.
2436,"Statistic is important for all the streams in UST, pay attention to the exclusions.Prof. Wang followed the powerpoint to teach(with quite a number of it skipped and will not be covered in exam). He didn't speak in a really fluent way, but still able to understand."
2437,"You may ask him after class, he will be very patient listening to you, and explain clearly (sometimes is needed). You may ask him in putonghua."
2438,"You may Send him an email for questions also, he replied quickly and clearly.content is general. To start with S6 Math Core Statistics part. Then Probability and so on. Not too difficult, but require huge efforts to understand new terms. In later times, e.g. binomial probability: study of proofs is needed. If you are not familiar with studying proofs, you could still give it a go. Because the proof is not too difficult.Do more proof in later part, i.e. binomial probability, inference"
2439,"TA (Bill) Did not answer your own question in a direct way, esp Homeworkit'll will be much better if you have interest in humanities subjects such as geography, history etc cuz it requires quite A LOT OF MEMORISATION. it will also be an advantage if you have an economic background (tho the math is quite easy to catch up)"
2440,The course talks about the poverty situation all over the world (it does not focus only in a certain region) so I find it quite interesting.
2441,The course teaches you:
2442,- how to analyse poverty with different statistical methods.
2443,- WHY are some countries wealthier and poorer than others in multiple aspects
2444,"- Then talks a bit about what are the solutions of povertytbh the professor is quite boring. She is a mainland professor but her accent is quite easy to understand, she also tries to be interactive but cuz the class is in LTD most ppl ignore her.  I don't skip classes but it's quite hard to concentrate as she mainly reads the powerpoint."
2445,However you have to go to class as she leaves blanks in the powerpoint slides! Sometimes she has pop-up attendance checking and asks you to complete a simple task or calculation and hand it to the TA. ( a part of class participation)
2446,"The videos she chooses are quite entertaining and related to the course, you can take some time to watch them during your study (links in the ppt)1. Why study poverty? A bird view of the course"
2447,2. Defining and Measuring Poverty
2448,3-4. Inequality and Social Exclusion
2449,1) Inequality: Lorenze Curve (Gini Coefficient)
2450,2) Dimensions of Inequality and Social Exclusion
2451,5. The Economic Lives of the Poor
2452,Part Three Different Views on the Causes of Poverty 6-7. The ※Cultural§ vs. the ※Institutional§ view
2453,The ※Pathological§ vs. the ※Structural§ View
2454,Part Four Fighting Poverty
2455,8. Welfare Policy Design
2456,9-10. Aid and Public Infrastructure Support
2457,11-12. Credit and Financial Institutions
2458,"As suggested by the topics, some economic concepts like Gini coefficient are involved, and some very simple calculations are needed in exam."
2459,"But overall the course is interesting for people who are concerned about global and HK poverty issue.Dr. Wang is really nice and very passionate about teaching. She tried her best to interact with students and assigned simple group work in lecture.The content includes quite a lot of items, e.g. the reasons, impacts and the solutions of poverty and that examples from a lot of countries will be given to support the views."
2460,The content taught before the mid term is each easier.The professor simply read from the ppt. (btw the content of the ppt is quite easy to understand) But she would ask some questions during the class to maintain interaction and would play some videos to make the lessons funnier.
2461,"She is very nice that she would answer your questions after class patiently and that she would ask question to create interaction in classes.Content is easy.  Although I am just a year 1, the content is not difficult at all.  Just some basic graphs, analyzing the trends of the poverty situation of some countries and some measures to fight poverty.  You are required to remember some facts about the poverty situation.  However mid term and final will not ask those facts in a very detailed way.  Maybe 1 or 2 MC questions asking those facts.  No worry if you did not study that part!!!!!!Professor Wang tried to create a more interesting teaching atmosphere.  She requires us to have some kind of discussions with our group members during class.  However, due to the content of this course, it is very difficult to have an interesting learning atmosphere.  She explained the graphs and trends clearly in class.  Overall acceptable teaching.Defining and Measuring Poverty"
2462,Poverty and Inequality
2463,Dimensions of Poverty and Inequality
2464,The Economics Lives of the Poor
2465,The Causes of Poverty
2466,Fighting Poverty I Welfare Policy
2467,Fighting Poverty II Education
2468,Fighting Poverty III FInance
2469,"The topics would be easier to be handled for students who are from humanities or business. As a science student, sometimes it is interesting yet sometimes it is difficult to understand and have to try a bit harder to catch up.The professor is active and knows very well on how to draw your attention. She encourages students to think more than telling us the facts from the slides. Sometimes there are only some questions on the slide so we have to think and then answer them on our own. Although she might not know every student, she tried her best to get to know you so her lessons were quite fun.Content is fun, you don't get bored in class, although a lot of it are knowledge you already know, but once in a while lectures do surprise you.The professor is enthusiastic and knowledgeable, knows how to attract your attention and teach.A lot of exchange students and senior year students took this course in the semester, so wasn't exactly easy to get good grades.One mid-term, one final, one assignment, and one project. Quite easy, exams are MC and short questions, just chillin there.- very straight forward"
2470,- common sense
2471,"- simpleShe's knowledgeable and passionate but from time to time, it might get boring since the contents are not so complex.fair"
2472,- one homework submitted through canvas which takes around 15-20 minutes
2473,"- group project, research paper (6 people in a group), you can choose the group mates (no presentation)"
2474,- midterm (multiple choice and calculation)
2475,"- final (multiple choice and calculation)one group project that is acceptable unless you have a free rider, but there is peer evaluation."
2476,"in preparation for midterm and final, only need to read ppt, no need to memorise word by word since the questions are multiple choice.Very boring course as the content is really simple"
2477,There is reading material but it is not necessary to read them
2478,"This course aims to make students gain familiarity with poverty issues including poverty measurement, underlying causes of poverty, the impact of poverty on society and government programs and policies that address poverty. We will illustrate principles with real-world applications. Though the course discusses poverty in a broad context of developing and developed countries, an extra emphasis will be put on poverty related issues in Hong Kong and mainland China.Just read out the content on the slides"
2479,"Boring and often starts late and ends earlyThe first half of the course is about the concept of poverty; how to measure poverty; gender, ethnic and age inequality. The later half is about the cause of poverty from the perspective of geography, culture and institutions and the focus is how to fight poverty."
