line,text
6203,magnetic
6204,"....No exam, no homework. You don't have to worry about this course. This is kind of break time. At the end of the course, you may take a photo with physics faculty members including PHYS 2080 students.It's such a long time ago, I don't remember at all, which means there are no such important stuff to remember.The course has diverse topics and really gives you a wonderful idea of how physics can fit into modern day finance. The topics are modified according to students' interests. Additional topics are included sometimes according to szeto's fancies.Good teaching, instructor can get sidetracked sometimes. He covers very simple algebra on the board if he thinks people are clueless.Interesting topic. Topics including signals, probability and decision theory, concepts like information entropy and game theory. We apply physics into finance and concepts like mean variance analysis portfolio management is teached.Clear teaching. But the powerpoint does not provide sufficient information for you to do the revision. So it will be good for you to attend classes and jot notes. Sometimes the material will be a bit scattered because Prof Szeto will teached by his interest. But not hard to understand.This course focuses heavily on problem solving and less on exploring theoretical concepts in detail. It moves at an extremely fast pace, and would be extremely hard to follow if you are not already aware of all the concepts being taught. I would suggest that only the following students take up this course:"
6205,"-Have studied and are more than familiar with the content, and have used calculus thoroughly in problem solving in high school."
6206,-Are genuinely interested in challenging themselves and are not here to get an easy A.
6207,-Think they possess above average intelligence.
6208,These are the necessary AND sufficient criteria for joining this course.
6209,"(Attendance isn't a requirement. So if you are an Olympiad gold medalist, go chill in the...library)Prof CHAN can be best described as being mediocre."
6210,"He had one flaw the existence of which, even though quite common, turned out to be disappointing."
6211,"He would randomly go about working on a problem without explaining the intent behind each step. I emphasize this, he would explain the 'reasoning', but not the 'intent' behind each step."
6212,The teaching assistant barely made his presence felt except on days on which he would collect the written HW.Phys1312 is the harder edition for Phys1112. The questions it asked mainly for proof and so it is quite hard in normal student level.
6213,"So if you are not very keen to challenge yourself, dont take this course.Ho Ban is a good teacher. He will explain clearly to you if you ask him and also, he will make jokes without smiling."
6214,"That makes the jokes even more interesting haha.Contents nearly all the knowledge in the high school physics competition.Also very useful for those physics http://learners.It can make such a fundamental knowledge level and help to grab further ones.Students may clearly know what prof. are saying, though,actually, sometimes the conditions may not classified so clearly.1_Physical Quantities, dimensional analysis and Vectors"
6215,2_Motion in 2D
6216,3_Newton's Laws of Motion
6217,4_Work and Kinetic Energy
6218,5_Potential Energy & Energy Conservation
6219,"6_Momentum, Impulse and Collision"
6220,7_Dynamics of Rigid Bodies
6221,8_Angular Momentum
6222,9_Gravitation
6223,10_Periodic Motion
6224,11_Wave Motion and Sound
6225,12_Temperature and Heat
6226,13_Thermal Properties of Matter
6227,14_First Law of Thermodynamics
6228,"15_Second Law of ThermodynamicsAcceptable, but sometimes his explanation does not make sense. Then you have to study the relevant content by yourself and search for some other materials. The professor will give some written notes each class for a supplement of his lecture notes. Since his handwriting is not good, you really need to concentrate in each class in order to understand what he wrote... Tutorials are necessary as he will also give lectures in the tutorials.There are a lot of topics to be covered in this course. I have some friends studying PHYS in HKU and basically what I learnt from this course are more or less the same as what he has learnt in 2 years."
6229,"Unlike ordinary HKDSE PHYS, you cannot simply plug the equations like v=u+at. In this course, it involves a lot more calculus. From Mechanics to Wave, more intensive syllabus is covered like the parallel axis theorem and damping.Prof. Chan has the best spoken English ability in the Science School I think. Although he did not really explain very well the intent and intuition, his steps and other explanations are kinda useful. Yet, don't expect to ask via email cuz his answers are kinda short there. TA is good tho (should be Patrick).This course is a kind of expansion of PHYS1112 and the main topics covered by these two courses are overall same, except that PHYS1312 focuses more on formula deduction. If you are curious about how the formula come out rather than simply remembering them, PHYS1312 is worthy to try.I think the professor is trying his best to usher us into fantastic physics world. His passion to physics is undoubted, and I believe he brings this passion to teaching as well. Before each class, we can get access to PPT in Canvas, and professor uses the pad to write down notes and projects on screen, and releases notes on Canvas after class. So on class you can more focus on catching on the content rather than rushing to finish your own note.A more advanced version of PHYS1112. Some people may find PHYS1112 too easy but PHYS1312 too difficult, so it is up to you to decide which path you want to take. The difficulty goes up gradually during the course and the finals was very challenging, even though some students can still achieve 49/50 which was unbelievable. You learn about basic mechanics (linear motion, simple harmonic motion, gravitation...), rotational motion (moment of inertia, rotational energy, angular momentum...) and thermodynamics (heat engine, 0th/1st/2nd law of thermodynamics, heat exchange...), just like PHYS1112. However, calculus knowledge is a prerequisite and there are additional techniques you have to learn.Very good teaching. Prof Chan writes his own notes during the lesson and teaches stuff out of the powerpoint. He shows the steps very clearly so you can follow them easier. There are some demos in lessons and he even inhaled Helium one time. There are iPRS questions every lesson which allows you to check your own understanding."
6230,"Prof Chan also takes time after lessons to answer students' queries and he points out the common mistakes in students' homework.Covering basic newtonian mechanics, waves and thermodynamics. A more in-depth version when compared to PHYS1112, with more use in calculus to explain some physics concepts or calculations.Professor Chan is one of the best instructor I have met in HKUST. He explains all physics concepts very clearly, and he has some written lecture slides which assist his teaching. It is easy for students to revise after lecture if we cannot catch up any parts of the lecture. He is also willing to answer any questions that you have regarding the course content."
6231,"It is also worth-mentioning that he does many interesting demos himself and he holds the tutorial himself, which shows his enthusiasm in teaching.The content is similar to PHYS 1112. However it demands more from students. In addition to all the knowledge from PHYS 1112, students have to integrate calculus into the computations. Thus the content becomes much harder. Instead of solving generic questions, students have to solve fundamental proof-type questions with very less numbers and more variables. This is a very nice course as students get to learn Physics in very nice depth.In my opinion, Professor Chan, Ho Bun is a very organized professor. His lectures are easy to follow. He goes over assignments after they are handed in. Moreover he gives us tips for the challenging assignment and examination questions. He gives students encouragement even if they aren't doing too well. He does call on students to answer questions in class.Syllabus:"
6232,"- Physical quantities, dimensional analysis, vectors"
6233,- Motion in 2D
6234,- Newton'w laws
6235,- Work and Energy
6236,"- Momentum, impulse and collision"
6237,- Dynamics of rigid bodies
6238,- Angular momentum
6239,- Gravitation
6240,- Periodic motion
6241,- Wave motion and sound
6242,- Temperature
6243,- Thermal properties of matter
6244,- First & Second law of thermodyanmics
6245,"The syllabus contains more contents than PHYS1112 and they are more in-depth, you would love to take this course if you want to have a greater understanding in physics (esp. in motion, wave & heat)"
6246,"The exam is more harsh than the standard one, apart from MCs (which are the only question type in PHYS1112), we have long questions, with difficulties similar to the written homework.Prof. Chan is one of the best professors I have met in HKUST. He is very passionate in teaching and is willing to answer any sort of questions after lecture. We typically keep him for 30 minutes more after lecture to ask our question :P"
6247,"One thing I would like to mention is the atmosphere of the classroom, among classmates we sometimes talk about the written problems and questions we have during lectures, and truthfully this is the only course yet that I have the opportunity to experience such a nice learning atmosphere. It might be true that all honour courses have a similar atmosphere as well.PHYS 1312 basically covers the same topics of PHYS 1112, with a bit more in-depth discussion in topics like simple harmonic motion, waves, etc. You will need a lot more calculus in proving stuff in 1312 than 1112, and questions you are going to encounter are proof-based."
6248,"The first half semester will cover basic mechanics learnt in DSE/ high school with some differentiation and integration. You will learn some new stuff in the second half semester such as simple harmonic motion, wave equation, Kepler's Laws of Planetary Motion, gravitation and thermodynamics. Personally, I found those latter topics more difficult.Professor Chan is a REALLY nice professor and we can tell he is really into teaching his fellow students. He is good at drawing pictures and diagrams to illustrate theorems. He also stayed behind to answer a bunch of questions from the hard-working Chinese.Very fundamental physics lesson. The course contains Newtown mechanics and little thermology. The teaching contains mathematic prove and experiment. IT'S BETTER TO LEARN CALCULUS BEFORE TAKE THIS COURSE. Because many methods need math. The course does't take attendance but has PRS questions (will not be graded).Prof CHAN is very nice. He did all experiments himself and some are quite dangerous. The most important thing is that he cares us very much. He gave a pathway for students who want to do more on physics. I got a chance to talk with him face in face and got much experience.The content that was taught in the course is basically the same as PHYS 1112 but exam and homework is harder.Prof. Chan taught really good and if having any question, you can just ask him after the lecture and he will answer all the questions, sometimes he was stuck there for more than half an hour.This course is about basic idea of dynamics , sound and heat. Compared to phys 1112, their content are similar, but phys 1312's exams has some difficult long questions.I think the professor is excellent. Even the tutorial section he taught in person. And he did many demonstrations this term, which were very interesting and inspiring.It is a good course for those who want to take physics as  their major in the future.There are not too many new topics,but the professor will teach you some new approaches to solving physics http://problem.It is recommended to those who do not join any physics Olympics but want to study physics in the future .The professor is good at teaching and he is willing to answer any students' questions. Sometimes he stays behind after the lectures and answers students' question.Not really different from the textbook (except for the parts that are stated not to be included, e.g. fluid mechanics), the 1112 course, or the IPhO Hong Kong training (except for noninertial frames, which are not included). Teaching pace normal. Methods normal.Any professor willing to inhale helium in class deserves an A.This syllabus of this course is similar to PHYS 1112, except there is more proof of theorems and there are some extra topics which are mainly for enrichment, including:"
6249,1. Projectiles on Inclined Plane
6250,2. Tension of a String With Finite Mass Undergoing
6251,    Circular Motion
6252,"3. Bowling Ball Problem, e.t.c."
6253,"This course will require a very good foundation of calculus skills. In addition, some higher level of Mathematical skills, such as solving O.D.E. and Taylor expansion, will also be used. So do not choose this course just for seeking better grades, you will suffer if your Maths skills are not good enough.Professor Chan is a very good professor who knows clearly on the topics in 1312. The lecture notes are very clear and arranged well. He also uses a writing pad in class to demonstrate some of the proofs and also some extra problems related to the topic taught at the moment with clear indication of the flow of his logic. This allows students to easily follow his idea. Moreover, he is also very willing to answer students' questions, even the question might be really 'strange'. So if you have attended his lecture, don't hesitate to ask any questions if you want to."
6254,"The TA is also very helpful especially in providing some ideas on how to solve the written and online homework, however you can hardly feel his existence because he only shows up in the days of collecting written homework and demonstration.The course contains from basic mechanics to thermodynamics. I think it's a lot for only one semester.Professor Chan is very interesting. He knows his stuff, I can sometimes see him reading physics related materials on his tablet while having dinner in lg7. He always tell us not to give up because this course is much harder than what he did in Princeton.The content is similar to PHYS 1112 however, the professor will emphasize more on some concepts that are quite useful in solving problems. The methods that he teach will be useful during the exams as if you understand it, you can straight away apply it and get full marks.Professor Chan is a very good professor, he is one of my best one. He is willing to teach and does interesting demonstrations during the lectures. He is willing to answer our questions and also concern about our future selection of courses. (He made a sample for the physics major course selection for the four year program which helps a lot to me.) He is cold from his looks but he is warm from beneath.Content is not so hard if you jave some Olympiad student background. It will cover the normal physics topics in more detailed way.Teaching is quite good, instructors organization of notes is amazing and well-developed. If you will listen, you should understand the topic without any hardship.Grading also not bad. If you work hard and do your assignments you will surely get B range. And you should show a commitment.Workload is a bit higher from normal. But it is manageable. Especially online HW will take your time.Quite good, not much different with PHYS1112 actually, except that we need to do long questionTeaching is good, the instructor will write course note on his tablet and upload to the web which make life much easier.mean is A range, but given that if you can get a A range in 1112 doesn't mean you can get mean in this course.. There is a hard competition, DSE students are at a disadvantage if you didn't study extra things on your own."
6255,Mid term below 0.7 SD
6256,Final below 1.5 SD
6257,HW almost full
6258,"B-Mastering physics and long questions(written, can take a long of time if you are not smart enough) every week, exam is very close to HWNot many thing new. Just something taught in the high school and a little expansion in thermal partsHis teaching is good in all."
6259,Very patient.
6260,"Comfortable pace.I think Grading is OK. Although I didn't get too much above mean, I still got an A. That is very good compared to MATH 1023. Maybe it is because i have done all the homework?Workload is very big although it really helps to understand the content."
6261,There is homework online and we need to hand in homework once a week.
6262,The written homework is difficult.
6263,But the final is even more difficultSame syllabus as PHYS1112.
6264,Long questions in exams are mutated versions of homework problems.I think he's quite scary sometimes when he calls out students' names and asks questions......
6265,"But overall his teaching is clear and direct, plus the class is quiet, so you get a good learning environment.Intro mechanics and a little bit of thermodynamics."
6266,"As the course introduction suggest, some of the content might get a little bit deeper than the normal general physics course, but nothing is really difficult, and the whole course follows closely to the textbook (that being said, the course will finish that whole thick book in about 3 month, so be careful about the pace you study)."
6267,Here's my sincere advice:
6268,"You might have already learnt most of the material being taught in this course, but even so please be sure you at least review a little as the course goes."
6269,"Personally, this is like my 3rd or 4th time studying these introductory stuff, and I choose to do so simply for the sake of getting an easy A. So I must confess, I was just too unmotivated to even bother about studying. But apparently I am not familiar enough with those intro things to have all of them still staying in my head after two years, adding to that, some of the material was covered a little deeper than what I used to learn the first time. And that really did got me. It ended up, you know, I got nowhere near an A, and I really regret it."
6270,"So, do work hard if you choose PHYS1312.I can tell Prof. Chan really did try his best to teach, and he did try to give a satisfactory answer to every single question asked by the student."
6271,"But still, honestly, the lecture can get fairly boring, and I just never think teaching physics with PowerPoint is a good idea.Course covers basic classical mechanics/wave/thermodynamics contents. Overall, aside from a few special techniques, this is just a harder version of PHYS1112.Prof. Chan's teaching is quite good. He usually demonstrates some of the problem solving techniques needed on his notepad when necessary to help the students follow. The lectures also consist of some live demonstrations, one of them being Prof. Chan singing after inhaling some Helium gas.Professor did very good in teaching. The content of this course is very useful but a little difficult. However, it is worth taking PYHS1312, it's really a good practice of your mind and logical thinking method.Professor did very good in teaching. The content of this course is very useful but a little difficult. However, it is worth taking PYHS1312, it's really a good practice of your mind and logical thinking method.Considering the fact that the term is really short, the content of the course is quite adequate. It covers the basic knowledge about most of the mechanics part of general physics with some simple application of calculus, but lack techniques of thinking and calculating, which cause this course far easier than I expected. I have to point out that some details was omitted and may cause the incompleteness of the knowledge net of students. However, now that the exam would not cover this sort of details, then we can just learn what we need to know and get a grade.Professor CHAN is a good man with a clear string of instructing. He can explain every element in his class and he would be willing to solve any problem for any student. By combining experiment in class, video and his tiny writing pad, he could show what he wanted us to know clearly without ambiguity, You would get all what he want to express easily with his good ability of instructing.I think this is good class  to learn. Maybe hard, but worth. I enjoy it a lot. I hope I can get good grade.I think this is good class  to learn. Maybe hard, but worth.I enjoy it a lot. I hope I can get good grade.I think this is good class  to learn. Maybe hard, but worth.I enjoy it a lot. I hope I can get good grade.I think this is good class  to learn. Maybe hard, but worth.I enjoy it a lot. I hope I can get good grade.Just the same as PHYS1112"
6272,"About 70% of the content has already been taught in high school like, only a few topics are new like:"
6273,"rotational motion, elasticity, simple harmonic motion, thermodynamics, etc."
6274,Calculus is mentioned in lectures but will not be tested or expected. Overall they are not very difficult but might need some time to understand or digest.
6275,The final exam paper was just like DSE exam paper.Dr. Ng tried to explain everything clearly and slowly but it seemed to be too slow. It was very easy to fall asleep in class. He is willing to answer questions.
6276,(But I even don't know what I don't know and do know until doing the online questions)
6277,"There were some experiments after lectures, they were quite interesting and helpful to learn more."
6278,TAs explain the ideas and concepts well. Attend tutorial if you don't understand some chapters.Motions along a Straight Line (2)
6279,Motions in a Plane (3)
6280,Newton's Law (4)
6281,Applications of Newton's Law (5)
6282,Circular Motion and Gravitation (6)
6283,Work and Energy (7)
6284,Momentum (8)
6285,Rotational Motion (9)
6286,Dynamics of Rotational Motion (10)
6287,Elasticity and Periodic Motion (11)
6288,Mechanical Waves and Sound (12)
6289,Temperature and Heat (14)
6290,Thermal Properties of Matter (15)
6291,Second Law of Thermodynamics (16)
6292,Nothing weird in this course. No calculus background needed.The instructor is kind and is always trying to make the class interesting (but fails as not many people is listening to him). The teaching speed is acceptable.
6293,The tutorial classes may be a little boringbefore midterm:
6294,90% are taught in your secondary school
6295,only the identification of static friction and kinetic friction is newly taught. you can just skip all lectures and only attend tutorial if you want some exercise.
6296,after midterm:
6297,"many new concept are introduced like rotational motion with acceleration of angular speed, harmonic motion and some thermodynamics law. quite simple, tho.I seldom skipped lectures tho they are unnecessary and they dont take attendance. Professor Cheung talk with a largethic tone and poor pronounciation. But he is always willing to explain physics idea if you think you are not sure about the concepts."
6298,really boring lectures
6299,mostly doing my own stuff
6300,"exercises discussed in the tutorials is close to the question asked in the exam. and if you really dont have time, theres online copy of the tutorial noteson canvas.the main physics topic which also covered in the DSE: Heat, wave, motion. The concepts are not too different comparing with the high school, but with a few mathemsticsl concept applied in the teachingDr. Cheung has a passion to teach with powerpoint and a lot of experiments/ video demonstrations are included during lectures. But he always turn the lights into very dimmed and a lot of students are easy fall a sleep"
6301,"Tutorial session: no attendance taken. The TA will pick some question from the textbook as demo. She will get some time for us to think and do by ourselves then she will write down the steps and explain further.PHYS1111 targets students who have learned the most basic knowledge in physics in high school. Most of the topics has been taught in high school, which include mechanics, periodic motion, waves, and fluids, thermal dynamics. You need to buy a textbook or a code for online assignments.Professor Ng teaches very slowly but the concepts are clearly explained in detail. At the end of the lesson, sometimes there will be TA coming in to perform experiments that are related to the content which make the concepts clearer and more understandable."
6302,There is a revision class conducted by the TA which points out all the important things you have to study in order to prepare for the exam. There's some tips too.
6303,Tutorial classes do help. You will do some difficult questions from the online assignment and extra practice exercises to help you familiarize yourself with the type of questions. The practice questions are quite similar to the questions in final exam.Motions along a Straight Line (2) ?
6304,Motions in a Plane (3) ?
6305,Newton's Law (4) ?
6306,Applications of Newton's Law (5) ?
6307,Circular Motion and Gravitation (6) ?
6308,Work and Energy (7) ?
6309,Momentum (8)
6310,___________________
6311,Rotational Motion (9) ?
6312,Dynamics of Rotational Motion (10) ?
6313,Elasticity and Periodic Motion (11) ?
6314,Mechanical Waves and Sound (12) ?
6315,Temperature and Heat (14) ?
6316,Thermal Properties of Matter (15) ?
6317,Second Law of Thermodynamics (16)Bad: Actually quite boring as Dr. Cheung just read out powerpoint. Always turn off the light so I always sleep. He finishes one difficult chapter in just one lesson at last.
6318,Good: Willing to answer you patiently when you got questions (by email/ in person); will discuss career with you <I am an only accounting student in this course>
6319,"TA is rubbish and lazy. Once I ask him questions, he just says not fair to other students if answer me.  Therefore I give him one out of five in teaching survey.This course is the without-calculus version of PHYS 1112, so it is easier. A large part of the content is included in HKDSE Physics. There are new topics that aren't taught in high school, but as calculus isn't included in this course, they are just more or less of similar difficulty as DSE."
6320,Chapters in this coures:
6321,-Motion along a Straight Line
6322,-Motion in a Plane
6323,-Newton's Law of Motion
6324,-Applications of Newton's Laws
6325,-Circular Motion and Gravitation
6326,-Work and Energy
6327,-Momentum
6328,-Rotational Motion
6329,-Dynamics of Rotational Motion
6330,-Elasticity and Periodic Motion
6331,-Mechanical Waves and Sound
6332,-Temperature and Heat
6333,-Thermal Properties of Matter
6334,"-The Second Law of ThermodynamicsDr. Ng is very nice, friendly and willing to answer questions from students. And he explains things clearly.Half the content is about dse physics the other half would be new topic the power point contains many details and it is time-consuming to read the power point  better study the power point before the lecture so that you can follow the classboring"
6335,boring
6336,boring
6337,boring
6338,boring
6339,boring
6340,boring
6341,boring
6342,boring
6343,boring
6344,boring
6345,boring
6346,boring
6347,boring
6348,boring
6349,boring
6350,boring
6351,boring
6352,boring
6353,boring
6354,boring
6355,"boringThe content is very similar to PHYS 1112, but you will study less amount of chapters in this class. Mostly, you just need to recall your knowledge in physics based on what you have studied in high school. The difficulty level might be higher but it is still manageable if you study hard. For textbook, you do not need to buy the new one. There is no online quizzes or assignments.The instructor is very nice and he can easily recognize our faces. He has a good English pronunciation, easy-to-understand lecture and presentations, also really helpful if we have any question regarding his teaching materials. However, he really likes to put difficult questions for mid-term and final exam; you cannot find these questions on textbook (it is like he tries to combine the knowledge from several chapters into one question). You need to practise a lot and try to understand everything, not just remember the questions on textbook.The course is mainly about the general physics calssical part(like the Newtonia force, motion, rotation...) all the knowledge is fundamental, and at the end of semester, students may require to give a presentation in a unit of goup in front of the whole class.A good professor.The course is mainly about the general physics calssical part(like the Newtonia force, motion, rotation...) all the knowledge is fundamental, and at the end of semester, students may require to give a presentation in a unit of goup in front of the whole class.A good professor.The experiments in this lab is designed to complement the materials taught in PHYS 2022. These include:"
6356,-Measuring the speed of light
6357,-Blackbody Radiation
6358,-Electrical conductivity in solids
6359,-The photoelectric effect
6360,-Measurement of charge to mass ratio of an electron
6361,-Measuring the de Broglie wavelength of an electron
6362,-Balmer Series
6363,"-Radioactive decayNo CommentThe experiments quite related to the course, which is a usual practice, but the questions it asked in pre-lab don't really being taught in the lessons and you need to find answer in the lab manual or even in website.The IAs are quite nice in my sessions and they are quite helpful."
6364,They will answer your questions though you will more or less being deducted marks by the TAs.Three tutorial sessions (attendance is not not mandatory) in the first three weeks combined with the actual lab sessions that also begin in the first week of the semester:
6365,Tutorial sessions (Professor Wang):
6366,1. Course Syllabus
6367,2. Scientific Graphing & Data analysis
6368,3. Guideline for Lab Report+Summary
6369,Lab sessions (TAs and IA):
6370,1.Direct Measurement of the Speed of Light (two weeks)
6371,2.Blackbody Radiation (two weeks)
6372,3.Electrical Conduction in Solids (one week)
6373,4.Photoelectric Effect (one week)
6374,5.Charge-to-Mass Ratio of the Electron (one week)
6375,6.Electron Diffraction (one week)
6376,7.The Balmer Series of Hydrogen (one week)
6377,8.Radioactive Decay and Radiation Absorption (one week)
6378,"Some of the pre-lab questions are poorly designed and are not related to the contents of the lab.Students only get to see the TA and the IA during the lab. There is essentially no teaching as the course was designed for students to explore and get a conceptual feel of the principles in modern physics by themselves. In the beginning of each lab, the TA will spend about 5 minutes to note some points to consider. However, most of the time his English will be incomprehensible (I could barely understand a thing from the TA throughout the semester). He sometimes even speaks in Mandarin if he does not know the English words. It is therefore suggested to ask the IA for help if the assigned TA is not a fluent English speaker."
6379,"Professor Wang actively responds to questions during the tutorials, so it will be good to attend the tutorial sessions if the students have not taken/audited PHYS1113/PHYS1115.In the normal classes, it basically teaches the first 5 chapters of Griffiths Introduction to Quantum Mechanics(except quantum statistics and Bloch's theorem)"
6380,"In the honor lectures, advanced topics like the concepts of symmetries and transformations, CG coefficients are taught. These may not be the things that would appear in QM II but something fundamental in the rigorous development of Quantum Mechanics. For those who want to pursuit their PhD in Physics, I strongly recommend them to take this honor course.Prof. Leung is a great teacher. QM becomes understandable and makes sense under his teacher. But beware! You cannot use any electronic devices during lectures.Basic quantum mechanics concept, review of classical mechanicsThe course is split into two part. The 3036 part is taught by Prof. Chan. His teaching is quite clear, but not so interesting. Prof. Leung teaches the 3037 part. He is a humorous professor while he can also explain the concept clearly.The content is just the same as PHYS 3036, but the tutorial class becomes an extra lecture given by Prof. Leung. The topics are including analytical mechanics, symmetries, canonical quantization, Heisenberg and Schrodinger pictures, and angular momentum.Prof. Leung is a very good teacher. You will not want to skip his class since presentation is very clear and he has sense of humor."
6381,You better go to learn some Buddhism(but not related to quantum Buddhism) before you take this course because there is a lot of metaphor from Buddhism!
6382,!!!CAUTION!!!
6383,Don't use electronic in the class!The course covers the content taught in PHYS 3036 (First half of Introduction to Quantum Mechanics by David J Griffiths) as well as some additional content specifically for the Honors course.
6384,"The additional content includes Neother's theorem, canonical quantization, the Heisenberg picture of quantum mechanics and addition of angular momentum.Professor Leung is an incredible instructor. Unlike a certain classical mechanics instructor, Professor Leung clearly puts effort into teaching his students. He always takes the time to answer students' questions mid-lecture to ensure that everyone follows what he is teaching. He also tries to guide students through lengthy mathematics to aid students who are lacking in that particular aspect."
6385,"His exams and quizzes focuses more on understanding rather than calculations. If a student performs poorly (<20%) on the midterm, Professor Leung will personally talk to the student to see if he can help the student in any way.The course covers some basic material science topics. While it is a PHYS3000 course, there is a good reason why no pre-requisite is required for this course--you really can go into this course with just basic high school science knowledge and understand most of the content."
6386,The course covers the following:
6387,-Bonding
6388,"-Crystal structures, lattice position/direction/plane, plane/linear density"
6389,"-Dislocation, defects"
6390,-Diffusion
6391,"-Stress/strain, deformation and elastic modulus"
6392,"-Phase, phase diagram, microstructure of solid solution, eutetic structure, etc."
6393,-Composite materials and their properties
6394,"-Energy levels and energy band, piezoelectrics"
6395,-Thermal expansion and conductivity
6396,"-Some magnetic propertiesProf. Wen's teaching is quite good...assuming you can understand his English. You will probably end up missing around quite a lot of the content as his English can be rather hard to understand at times. He tries to discuss with the students about how to apply some of the concepts in real life, and ask students to give predictions to results. Overall, it will help with learning the course quite a bit. And since he really does not follow whatever textbook he is using closely, I recommend attending the lessons to see what he is teaching.This course covers all basic aspects of material science including Young's modulus, phase diagram, conductivity and smart material etc.. (Textbook: Materials Science And Engineering An Introduction). However, the course mainly covers the qualitative aspect of those topics and quantitative calculation is rarely covered, which is rather disappointing for a student willing to understand material science in-depth.The teaching is not bad - if you could understand his English."
6397,"Professor writes down all the things on the board and you have to copy it as he will not upload them to the web. The professor tries to encourage students to participate the lesson by offering students additional points when answering questions. This is a good practice but the professor seems to forget it toward the end of the semester.I don't know why nobody is writing review for this very famous course. It is about introductory material science, talking about things like unit cells (FCC, BCC, etc.) and other things related to material science in an almost maths-free manner (only simple maths with simple equations included). The content is easy yet really interesting.No lecture notes available online at all. What you have to do is to attend the class and jot down the notes. The professor's English and Cantonese and Mandarin are very much a huge disaster, and you will understand why once you attend his class for the first time. But this does not make his teaching any worse. All in all, the teaching is easy to understand.No calculation at all"
6398,1. The Birth of Astronomy
6399,"2. The Physics of Astronomy - Gravitation, Matter and Light"
6400,"3. The Earth, the Moon, and the Sun"
6401,4. Inventory of the Solar System
6402,5. The Sun
6403,"6. Measuring Giants, Dwarfs, and the Main Sequence Stars"
6404,7. Stellar Evolution
6405,8. Neutron Star and Black Holes
6406,9. The Milky Way Galaxy
6407,10. Galaxies and Dark Matter
6408,11. Cosmology
6409,"12. Life in the Universe (wrapped up within 30 minutes, not tested in the final exam)Based on ppt with little of his own explanation"
6410,Professor will speed up after the midterm so catch up
6411,"Don't miss any class after midterm, you will regret ( even I went to every class I still can't get some of his point since he taught too fast.  For example, he finished 90 slides in one lectureThe course is solely dependent on Power Point slides. There is no supplementary reference suggested by the course."
6412,1. The Birth of Astronomy
6413,"2. The Physics of Astronomy - Gravitation, Matter and Light"
6414,"3. The Earth, the Moon, and the Sun"
6415,4. Inventory of the Solar System
6416,5. The Sun
6417,"6. Measuring Giants, Dwarfs, and the Main Sequence Stars"
6418,7. Stellar Evolution
6419,8. Neutron Star and Black Holes
6420,9. The Milky Way Galaxy
6421,10. Galaxies and Dark Matter
6422,11. Cosmology
6423,"12. Life in the Universe (wrapped up within 30 minutes, not tested in the final exam)"
6424,"There are consistent minor errors in the PPT slides. Insufficient explanations are given during the lectures towards the end of course due to limited time. Sometimes the questions on PRS are not clearly stated (or has implicit connections to the materials on the PPT). Some contents on PPT are ambiguously written, irritating to read."
6425,"No supplementary reference is suggested by the professor. It is understandable that the summer term is short and the course must proceed at a fast pace, but the professor should not directly copy online Pearson teaching materials (minimal modifications) and test bank questions. Self-Test questions are also pathetically copied from the test bank. Students therefore may have to depend on external learning resources in order to fully understand the contents.Professor Chen rushes too much and constantly relies on PPT slides (because summer term is short, I suppose). However, he does pause and elaborate on the contents if they are important or bound to show up on the exams."
6426,"Because the professor did not major in astronomy, he sometimes may not be able to answer some questions from the students. However, he usually looks for the answers after class and informs the students either by email or during the next lecture. In terms of this, professor Chen is passionate about teaching.Course Outline"
6427,PART I Foundations
6428,Chapter 1
6429,The Birth of Modern Astronomy
6430,Chapter 2
6431,"The Physics of Astronomy --- Gravitation, Matter, and Light"
6432,PART II Our Solar System
6433,Chapter 3
6434,"The Earth, the Moon, and the Sun"
6435,Chapter 4
6436,An Inventory of the Solar System
6437,PART III The Stars
6438,Chapter 5
6439,The Sun
6440,Chapter 6
6441,"Measuring the Stars --- Giants, Dwarfs, and the Main Sequence"
6442,Chapter 7
6443,Stellar Evolution
6444,Chapter 8
6445,Neutron Stars and Black Holes
6446,PART IV Galaxies and the Universe
6447,Chapter 9
6448,The Milky Way Galaxy
6449,Chapter 10
6450,Galaxies and Dark Matter --- The Large-Scale Structure of the Cosmos
6451,Chapter 11
6452,Cosmology --- The Big Bang and the Fate of the Universe
6453,Chapter 12
6454,Life in the Universe --- Are We Alone?The professor is quite helpful
6455,He uses lots of videos and demonstrations
6456,"But since it is a 930am lesson, sometimes is sleepy and boring"
6457,He will also provide past paper and extra exercises for you to prepare for midterm and finalAn introductory course. No difficult math or physics. Content includes a broad range knowledge about astronomy:
6458,Part I : Foundations
6459,Chapter 1: The Birth of Modern Astronomy
6460,"Chapter 2: The Physics of Astronomy --- Gravitation, Matter, and Light"
6461,Part II: Our Solar System
6462,"Chapter 3: The Earth, the Moon, and the Sun"
6463,Chapter 4: Planets
6464,Part III: The Stars
6465,Chapter 5: The Sun
6466,"Chapter 6: Measuring the Stars --- Giants, Dwarfs, and the Main Sequence"
6467,Chapter 7: Stellar Evolution
6468,Chapter 8: Neutron Stars and Black Holes
6469,Part IV: Galaxies and the Universe
6470,Chapter 9: The Milky Way Galaxy
6471,Chapter 10: Galaxies and Dark Matter --- The Large-Scale Structure of the Cosmos
6472,Chapter 11: Cosmology --- The Big Bang and the Fate of the Universe
