line,text
2994,Different method to analysis four-bar linkage.
2995,Draw graph and do calculations.
2996,"Use computer program to analysis four-bar linkage.Dun know, only attended first lecture."
2997,Lab Ta is not helpful.
2998,"Prof. and ta not communicate well.Application of kinematics and dynamics in the analysis, design and synthesis of mechanisms. Type and dimensional design of linkages, cams and gears based on motion requirements and force transmission, in contrast to the strength requirements. Graphical, analytical and computer methods in analysis and design of mechanisms. Design considerations in mechanism synthesis."
2999,"These are basically the basics what a mechanical engineer should at least know.The teaching is terribly terrible, forgive my weird language but it is never enough to over-over-over-overemphasizing this, not to mention the extremely bad English proficiency of the professor!Application of kinematics and dynamics in the analysis, design and synthesis of mechanisms. Type and dimensional design of linkages, cams and gears based on motion requirements and force transmission, in contrast to the strength requirements. Graphical, analytical and computer methods in analysis and design of mechanisms. Design considerations in mechanism synthesis.A few students attended his lesson, as his poor teaching skills"
3000,"always replied questions raised by student:""Go read your books, you are an engineer."""
3001,"Late project (started at last two weeks of semester, ended two weeks after exam period)"
3002,Didn't provide any useful advice or support for project (no any follow-up works for my friend to complete his project using Arduino due to out of stock)
3003,Unfairness on the project
3004,(eg some groups had received Arduino while some hadn't)
3005,Change course weighting for the project on last week of semester (At last he change back to original weighting due to preparation of petition from students)
3006,Some final works are actually unbelievable/unacceptable (heard from friends)
3007,A lot of students fxxked him because of the projectfour bar linkage four bar linkage four bar linkage.....
3008,mainly the analysis of four bar linkage.
3009,"and gears, engine...ummm... you really dont need to attend if you manage well to study yourself."
3010,And there are videos if you really need to look back. The instructor use a lot of time to talk about things that are not examed but I think they are interesting.?Review of Thermodynamics
3011,?Exergy and Entropy
3012,?Gas power cycles
3013,?Gas turbines and propulsion systems
3014,?Vapor and combined power cycles
3015,?Refrigeration cycles
3016,?Thermodynamic property relations
3017,?Gas mixtures
3018,?Gas-Vapor mixtures and Air-conditioning
3019,"Basically, it is just the second part of MECH2310 and use the same textbook.Teaching speed is OK I would say. He provided a lot of examples during lessons. But he spent too much time on reviewing basic thermodynamics, causing the teaching in the last part of topics a bit rush.Mainly focus Review of thermodynamics for the first few weeks"
3020,? The First Law of Thermodynamics
3021,? Enthalpy
3022,? The Second Law of Thermodynamics
3023,? Entropy
3024,"Then, it talks about several type of gas power cycle, Vapor and Combinded Power Cycles, Refrigeration Cycles, Gas mixtures, Gas-vapor mixtures and air-conditioningthe information is basically based on the book... going to the lecture didn`t help a lot"
3025,the english of Prof. Xu is really bad.... I can`t even understand what she say during the lecture- Review of thermodynamics (until entropy)
3026,- Exergy
3027,- Gas power cycles
3028,- Vapor power cycles
3029,- Refrigeration cycles
3030,- Gas mixtures
3031,- Gas vapor mixtures
3032,"It's the continuation of MECH 2310 thermodynamics, uses the same textbook and same style of questions/way of studying (Yes, you still have to use all the data tables...). Apart from exergy that can be a bit tricky, the rest of the content is not complicated and the exercises are ok.Meh. Not that bad of a prof but I personally didn't find any value added in the teaching. He is very nice and ready to answer questions but he didn't seem very comfortable teaching and didn't really explain things as much as he would go through example questions (which are much easier to go through by yourself in the textbook). He was also very slow paced in reviewing content of thermodynamics 1 and rushed through the last few chapters. I found it more efficient to self study and go to lecture to clarify some points instead of attending the slow and non- engaging lectures.Less diverge and more focused on building in Mechanical engineering. Quite a fun course if you are interested. However, the 50 pages lecture notes may scare you off.The professor himself is very nice. He is willing to answer any questions and chat with us even outside class. His office is open for us for most of the time. You can even find him whenever you are free to chat with him with the things that are not even related to the course. He is more like a Secondary teacher than a lecturer so you are expecting him to be a little bit different from standard lecturer. For example, he would require the students who attend the lessons not to eat or chat in the class. So you may have to behave yourself if you attend his class."
3033,"However, in the lecture, he would not provide much information outside of the lecture notes. So you may find it boring to attend his lessonsThere are 22 lectures including materials like urban living,building systems,green building,energy,heat and lighting etc. 80 mins' lecture is abundant,a little tedious though.Moses hates late-coming students and he is fully welling to answer questions and offer help except during the exam, which puzzles me a lotThe content is pretty heavy but cheat sheet is allowed in the exam. 2 sheets of A4 paper and hence 4 pages. You can pretty much squeeze everything insideTeaching is pretty dry, read off the slides and you can basically don't go for lessons. It is been separated into different parts and involve some fundamental in heat transfer, thermofluids and even clean energy. It is a module for general knowledge but not in depth. Afterall it is a level 1000 module.Topics about intelligent and green buildings, building materials etc."
3034,24 ppt in totalJust repeating the ppt---->boring5 assignments
3035,midterm(1 A4 cheat sheet)
3036,final(2 A4 cheat sheets)
3037,"Additional knowledge of chemistry, physic or math would be needed to finish the assignments sometimes, but you could still study the examples given in ppt to finish the assignments."
3038,"You may have an advantage if you have studied chemistry, physic, m2 in high school.Basically, you can skip all the lectures and finish the assignments by yourself."
3039,The assignments are easy and would not take you too long.
3040,"You just need to make your own handwritten cheat sheets before the midterm and final which may require 2-3 days.Basics about buildings and building components are taught throughout the course along with the role and impact of buildings on people's lives. The main course contents are: Water Supply Systems, Smart & Green Buildings, Building Systems, Energy Systems, Electricity, Heat & Fire and Transportation. Few simple equations (i.e. efficiency of wind turbines) are included but most of the contents are based on facts.The professor adds some extra comments on to the lecture slides verbally during the lectures, so it is crucial to attend the lectures.- around 50 slides for each chapter"
3041,"- topics related to green buildings, intelligent building, electricity, energy,etc.- His teaching is boring, just read out all the words in ppt."
3042,"- Lecture videos are provided few days before finalOne midterm, one group project (use concepts taught in classes to analysis a building), one cumulative final"
3043,all open book
3044,essay questions and one require calculation (optional)
3045,"grading is very good, though he seems to be a killer- just one group project which is pretty easy"
3046,- there are three guest lectures which will be tested
3047,"- attendance required during presentationsUltimately useless course to an engineering student. It includes an overview of different engineering disciplines but without any particular focus. It will be a waste of time if a first-year student want to have an understanding of engineeringWhat Moses did was just repeating all the information in lecture slides.the second worst and bad course I have ever had when I staying in http://ust.So much ppt,more than thousand page how can I remember all the context plz be considerate ,I am human not computer ! (edited after Civil 3510 in 2017/2018 fall )The lecture context is so boring and the instructor voice monotony so that many students sleep in class.Even more,the assignment question have never been teach in class and the instructor just throw it to students and when I ask the instructor personally he was just said "" Are you university student ?It is so easy even primary school student can do it"".What I have get is just instructor insult (edited after Civil 3510 in 2017/2018 fall )It covers almost every area of contemporary buildings. All the stuffs are factual yet USELESS. If you really want to learn something, do NOT enroll in this course. It is a waste of time.Lectures are boring and useless. You can read the powerpoint slides yourselves. The powerpoint slides are full of words.There are around 22 chapters about building, energy, and physics calculations. The PPT slides are full of words, pictures. You will probably not willing to read the messy PPTs and the contents are just some facts that you may find on the internet."
3048,You cannot learn anything from this course as it only requires you to recite the materials and solve some calculation problems that are not taught.Moses's lesson is completely useless as he will just read out the slides or talk about nonsenses stuffs that are not regarding the course.
3049,"He is not quite willing to help students and his answer to your questions are not quite useful at most of the time.22 chapters about building, energy, and physics calculations. PPT slides are full of words, in point form though.Moses hates late-comers. Chatting/whispering is not allowed in class and he will stop anytime if students are found doing so."
3050,"In class he simply goes through all the slides one by one, words by words so it is boring attending the lectures. But it saves time to review the PPT on your own."
3051,Moses is more like a high-school teacher than a professor in a sense that he is strict in many ways and has lots of rules to follow. It is sometimes annoying to listen to his rules.
3052,"But he is passionate helping the students off the class. He will even explain the questions at the start of the exam, but it is not allowed to ask questions afterwards.Compared to MECH1906, the content was less diverse, but still there were a lot of topics covered. On average, each lecture covered about 40 slides full of words. There were some simple calculation problems at high school Physics level.Moses could be a boring professor as there were to many topics to cover and most students who were freshmen simply lacked the basic knowledge to understand everything he talked about.There are a large amount of ppt for you to study. The content are widely covered from the foundation of buildings to the impact of the intelligent and green buildings  to society.It is quit boring as the professor will just read the ppt from page to page.The slideshows are all on Canvas. Moses said that he will say things in class that are useful to know but are not included in the slide shows.He is a good teacher but it can be annoying that he will stop anytime a student is even whispering to another.We haven't received any grades at the current point in the semester. He says that his tests will consist of around 60 percent short answer.Workload seems to be manageable. One midterm exam and one final exam. We have 5 assignments throughout the semester.It covers a lot of aspects in mechanical engineering just as the course description. Not too difficult if you have physics background.There are around 50 ppt slides in a lecture. Professor just go through all the slides in the lecture. Although it is quite boring, it is better to attend the lecture to save your time to review the slides yourselves."
3053,"Professor is nice and willing to answer questions. He is willing to spend time with students and chat with us the matter outside the course work. Do try to reach him if you have any questions.At the beginning, it introduce different parts in an aircraft. As more parts are introduced, the force calculation about these parts will be involved. It is like applying solid mechanics in the aircraft context. And a great portion of this course is to teach you to do the calculation.The instructor just read the power point. I found there was really no point to sit in the room for the whole lecture and decided to skip the lecture after first two weeks.A much-difficult version of MECH 2040. Topics basically follow the teaching of MECH 2040, but the formulas are much more complicated. Students are expected to face to some super long equations with complex symbols to compute. However, solving a problem successfully would help you a lot."
3054,"The lecture notes is much better organized than the textbook, so you are preferred to read more lecture notes rather than textbook.The teaching of the lecturer is fair. He try to teach every single details in every lecture. However, the tutorial was not quite satisfactory. I complained it for several times.-Characteristics of Aircraft Structures & Materials"
3055,-Introduction to Elasticity
3056,-Torsion
3057,-Bending and Flexural Shear
3058,-Flexural Shear Flow in Thin-walled Sections
3059,-Failure Criteria for Isotropic Materials
3060,"Almost all questions encountered in homework and exams are mathematical questions, some of which can be quite long and complicated. The exams will also include some short questions to test your understanding on the theories taught in-class by the professor.Professor is not bad, he is passionate in teaching and is willing to answer questions and gives detailed answers, but his voice can make you feel very sleepy. However, most of his PPT notes are copied directly from textbook and are in my opinion not very useful."
3061,"The TA only uses tutorials to explain the homework questions, so attendance is not necessary if you know how to do the homework.Transformer, DC machines (motor& generator), synchronous motor.To be honest, I skipped all his lessons and decided to self study as I really don't like his teaching style. If he can make the slides better it will be ok.15% HW"
3062,15% lab
3063,30% midterm (got 90/100)
3064,"40% final exam (don't know the marks, as always)"
3065,"Got an A, guess either I fucked up final or lab"
3066,"Midterm and final are really hard (qs. taken out usually out of lecture, so do study yourself, also try to print the book since it is an open book exam)"
3067,"(and I still don't know why I need Newton's method to numerically solve x^(1.125)+x=c etc..... in final)Actually not much. HW are given WITH answers (so It is really easy marks for everyone), two labs are straightforward and lab reports are pretty simple.Electromagnetic circuits, transformers, electromechanical energy conversion, DC machines, asynchronous and synchronous machines, special machines, transients and dynamics, three-phase circuits and power electronics, applications in electrical building services.Funny professor"
3068,"Teaching skills is ok.  But don't only rely on his notes (or deadly grade you will get), as they are very brief."
3069,"Reading textbook is a must, so you must get a book along with you by any means."
3070,"Do questions provided by textbook is good, but there are a few only.  Finding other questions related to this course from the internet is a must if you want to master itmagnetic circuit"
3071,transformer
3072,DC machines
3073,synchronous machines
3074,Induction machines
3075,"single phase, three phase"
3076,"Content : mid term exam , final exam , 9 assignment"
3077,"open book exam , remember to bring solution manualChapter 1 : Concept of stress (~1.5 weeks)"
3078,Chapter 2 : Stress and strain-axial loading   (~1.5 weeks)
3079,Chapter 3 : Torsion (~1 week)
3080,Chapter 4 : Pure bending (~1 week)
3081,Chapter 5 : Transverse loading (~1 week)
3082,"Chapter 6 : Transformation of stress (~1 week)Professor Sun uses a clear and efficient method to teach. He has more than twenty years of experience teaching Solid Mechanics and knows the material to the last detail. He is always eager to answer the students' questions and always wants to make sure the answer is clear.The content of the course is not hard, and covers everything from the basics."
3083,- Axial and shear loading
3084,- Bending
3085,- Torsion
3086,- Shear and bending diagrams
3087,- Compression and columns
3088,- etc.
3089,Overlaps with MECH3520 Design II
3090,"No textbook, no attendance, homework once a week, nothing much happens during tutorials. VIDEO LECTURE UPLOADED.Not the best English around but he explains very well the reason behind the relations in the notes. he annotates his notes by hand during lecture and doesn't upload the completed version afterwards (old school prof- but notes are complete enough even without his annotations, so it's OK to miss classes). HE gets very passionate about his subject which is quite rare. Very nice prof, he'll do his best to explain if you don't understand somethingA introductory course to aerospace engineering. Even for me as a business student I could still handle it well and got good grade. First few classes mainly related to theories and latter would be structures and more mechanical stuff. Rhea tried to include as many topics as possible in the easiest way of understanding. Cheatsheet allowed in the exams so need not to memorise much even various topics are included.Rhea is one of my favourite professors as she is so passionate in teaching even though I know not all the students feel the same in learning in return. You never want to miss her class otherwise you will be skipping a lot of things. She shared to us a lot of aeronautical stories and her interesting background that are definitely useful to those who wants to pursue a aerospace engineering career. Her accent is fine.A required course for AE major. Covering almost all systems in aircraft engineering, the course itself is indeed very easy and fundamental. It does not require any weird formula derivation or hell-like graph sketching. Instead, it just briefly introduces every elemental part in aerospace system such as Aerodynamics, Structure, Propulsion, Thermodynamics, Mission Analysis, etc. Rhea additionally included something related to real-life operation like Airline Operation. That makes the course very interesting and inspiring since you may not know a commercial airliner flies higher not only for flying faster!Being an Indonesian, Rhea's accent is quite thick indeed but it never affects my understanding. Rhea is a new professor in HKUST but she makes me even more intrigued by Aerospace Engineering. Her friendliness (and dry jokes) makes every lesson very attractive that you don't want to skip any. She sometimes shows fascinating videos during lectures such as the human-powered helicopter. Rhea also likes to share her experiences in the MIT(Yes! An authentic Master from the MIT!). I must mention her notes and handwriting. Extremely neat and pretty(Although I sometimes mixed up 9 and g)! The two TAs are also very helpful in marking our assignments and giving feedback in our papers. Never gonna forget their names!The fundamental knowledge about Aerospace engineering, including fluid dynamics, aerodynamics, atmosphere, aircraft performance, aircraft structures, material technology, thermodynamics, propulsion, space system, airline industry and aircraft design."
3091,"Brief but extensive topics.The professor teaches quite clearly, and she made some jokes and show us some videos to make the lectures fun.Most of the content is the basic knowledge of aviation. It includes some basic formula from DSE physics like equations for Gas law and some Newton's law. And then it will introduce some basic equations of thermodynamics and aerodynamics. There will be at least 70 equations but over 90% of them are pure substitution and some of them are very simple. The remaining content would be words about materials, structure and engines. They mostly appear in one sentence or in point form. All of them are easy to understand and some of them are already learned in secondary school. I would say the content is not difficult.Prof may not be the best in teaching but she is better than the others in the school. Attendance is not required but sometime she may teach something that did not appear in lecture notes which included in the assignment and exam. She could also explain complicated things in a simple way. Sometime there will be sessions for guest lecturer and TAs. The teaching of guest lecturers varies. Some are very boring and some are interesting but the content is not included in the exam. TAs' teaching is quite interesting if u pay attention. Overall, it is acceptableuseful knowledge in aerospace engineering.  Things perhaps quite hard. Notes equipped with examples of questions and daily examples in the aerospace engineering field.Teaching was nice and clear. You gotta catch up or else you will miss a lot of things and find it difficult to understand the following lectures. Videos in class can help understanding.Introduces the basic principles of flight, such as fluid dynamics, aerodynamics, physics of the atmosphere, structures, flight performance, materials sciences, thermodynamics, propulsion mechanisms, and future trends of the aerospace industry. You get to understand how different disciplines of an aircraft affect each other and work together to make a flight possible. The contents are introductory but some may find it difficult to catch up with the physics. Some students who took this course are even from the business school.Rhea is very devoted to teaching. She shows the derivation to most of the equations in lesson so that you know the assumptions and understand how they are formulated. If you miss the lessons, then you will miss those derivations too. Other than that, her explanations were very clear, and she sometimes makes jokes in lessons to make the lesson funner."
3092,"Informative videos about aircraft will also be shown at times. Also, there were 2 guest lectures, one on airworthiness and another on astronautics engineering. Personally, the astronautics lecture was more interesting. The TAs will also teach in some of the lessons. Overall, the lessons are very enjoyable.This course introduce basic concept of AE"
3093,1. Fundamental thoughts
3094,2. Fluid dynamics and aerodynamics
3095,3. The atmosphere
3096,4. Aircraft performance and mission analysis
3097,5. Aircraft Structures
3098,6. Material technology
3099,7. Thermodynamics
3100,8. Propulsion
3101,9. Introduction to space flight
3102,10. Aircraft design
3103,11. Future trend
3104,"I think this course is useful for deciding whether to choose AE in the future or not. Also, most of the topics are quite easy to understand. I think the most important topic is fluid dynamics.Prof. Liem is a nice teacher. Her accent was a little bit hard to follow for me at first. She is a caring teacher. When she thinks that some topics are too boring, she plays some interesting videos. Also, she gave us chocolate before test to cheer us up. If you get low marks in tests, you are the one to blame.The course includes almost every basic parts in aerospace engineering. You will learn basic static dynamics, fluid dynamics and some materials. Basic design concepts and structures were also introduced in the class."
3105,"If you have read something about AE before, it won't be a problem for you to get through the contents.Rhea speaks English fluently and clearly. It's comforting to understanding all the stuff the professor said in class. And interesting videos were played on class. Though it's an easy course, you still need to pay attention in class, for there will be some contents not provided in the lecture notes.The course topics are as follows:"
3106,"1. Introduction (Wt is engineering, brief history of aerospace engineering, etc, not important for exam)"
3107,2. Maths (Briefly introduction of the mathematics needed in this aspect)
3108,"3. Fundamental thoughts (Gas laws, the idea of shear stress, etc)"
3109,4. Fluid dynamics and aerodynamics
3110,5. The atmosphere
3111,6. Aircraft performance and mission analysis
3112,7. Aircraft Structures
3113,8. Material technology
3114,9. Thermodynamics
3115,10. Propulsion
3116,11. Introduction to space flight
3117,12. Aircraft design
3118,13. Future trends
3119,"Although only the easier parts of each topic are being taught, it would still be quite tough for students without basic physics knowledge to learnThe professor is very enthusiastic in this field and she is available to answer any types of questions asked by us.the course is basically ""everything you need to know in order to understand how we fly"" kind of stuff. with theoretical and conceptural knowledge, it truly provide an overview on the aerospace engineering field. without the need for prior knowledge, actually quite interesting and comfortable to keep up with. if you are interested, just enroll and you will come back and write an ""A"" review"
3120,"and we also get to say ALOHA! a lot :pprof is superb!! ultra responsible and patient, she is constantly updating the course content to fit our needs and interests."
3121,"lots of example provided and more than enough chances to communicate provided.Includes basic aerospace engineering concepts, e.g. aerodynamics, fluid mechanics, thermodynamics, aircrafts performance etc. Really good course for those who are interested in aviation as the contents are quite easy but useful. Most of them are just similar to DSE physics."
3122,"Format of midterm and final exams are similar to homework, which include around 70% of calculation and 30% of short questions that test your understanding of concepts and definition.Prof. Liem is really good at explaining concepts and derivation. Although attendance is not taken, it is recommended to attend all the lectures as she will only do the derivation of equations and the solving of examples in class but will not put them in the lecture notes.  She is also very nice to answer all of our problems and makes all of us engage in class by asking us questions or playing relevant videos.very basic"
3123,no advance math involved.She's very friendly and kind. She always encourages her students to ask questions. She is always willing to explain stuff in detail and answer student's problems.
3124,"Lectures can be a bit boring but I recommend attending them as she points out important concepts during lectures and most of the times, they come up in midterm and final.-fundamental thoughts"
3125,-fluid dynamics
3126,-aerodynamics
3127,-standard atmosphere
3128,-performance & mission analysis
3129,-aircraft structures
3130,-materials technology
3131,-basic thermodynamics
3132,-propulsion
3133,"The main objective of this course is to give an overview of topics pertaining to aerospace engineering. The focus will be mainly on aeronautical engineering (atmospheric vehicles), covering the above topics."
3134,"You will also be introduced to the non-engineering aspects of the eld, including airline industry, cost estimation, environmental impacts of aviation, policy and regulations. A brief introduction"
3135,of astronautical engineering (space flights and rocket science) will also be given nearing the end of the course.
3136,"The materials covered will only be at an introductory level. For students with absolutely no background on aerospace, you will find the course just fine. The powerpoint slides have varying length, but if you pay attention during class, you will find most of them pretty straightforward.A very kind lecturer. She is always willing to explain stuff in detail and answer student's problems. It's fine to ask her about questions regarding your homework assignments too! She prepares the powerpoints herself, works on some example questions in class and makes the course pretty interesting.A very brief introduction course to Aerospace Engineering."
3137,Content included before mid-term exam:
3138,Introduction to some basic math
3139,"Fluid Dynamics,"
3140,"Aerodynamics,"
3141,"Standard Atmosphere,"
3142,Aircraft performance and mission analysis.
3143,After mid-term exam:
3144,"Structural design and analysis of aircraft,"
3145,"Materials technology,"
3146,"Thermodynamics,"
3147,"Propulsion,"
3148,and some introduction to Astronautics.
3149,"Before midterm, a lot of calculations are required. Don't simply plug in numbers to the formulas to compute the answers. It is important to understand the conditions where the equations are adopted."
3150,After mid-term the content is rather conceptual which less calculations are required.
3151,Most of the questions in the exams will mix content from different powerpoints together. (e.g. Question linking Standard Atmosphere and Aerodynamics).
3152,midterm:single sided A4 size cheat sheet
3153,final:double sided (so remember to keep the one for midterm lol)Do attend lessons as some important examples and derivation of equations will only be shown during lectures.
3154,"Professor and the TA are willing to help you if you have any difficulties.Basic Aerospace Engineering knowledge including but not limited to Fluids, Aerodynamics, Mission Analysis, Performance, Structures, Materials, ThermodynamicsProfessor teaches very well and is clearly passionate about aviation. PowerPoints are intuitive and useful. Although the PowerPoints are posted online, it would be wise to attend class as the Professor goes through questions step-by-step. TAs are very helpful and will respond quickly to any questions.Fluid Dynamics, Aerodynamics, Mission Analysis, Performance, Structure, Thermodynamics. Mostly mathematics but understanding to concepts, vocabulary are required. If you are aiming to major AE, this is the course for you as it is a requirement for AE major and minor. Derivation to equations is not required in exams. MATH1012 level calculus is already sufficient to meet the needs of some derivation in assignments.Very in depth explanation and derivation on board. Professor and TA are willing to answer questions swiftly in class and in emails. Personally think the powerpoints are not worth printing out. Rather note down important stuff that prof show (examples, explanation of phenomena). Try to jot down examples that prof show in class as they may re-appear in assignments, test and exam.Pre-midterm: Fluid dynamics, aerodynamics, atmosphere, mission analysis."
3155,The first two include general knowledge whereas the other two are specific to aerospace engineering.
3156,This part is largely computational questions and requires a lot of equations.
3157,"Post-midterm: aircraft structures, materials, thermodynamics, propulsion."
3158,After the midterm there is less calculations and more conceptual questions.
3159,"Some knowledge is covered in other intro courses such as MECH1906 and CIVL1100.Prof Liem's teaching is generally not difficult to understand, quite fun to be in her class at times. Although I personally think some of the calculations can be explained more thoroughly...As named in the title, laboratories. You will be learning the skill of designing experiments, analyzing experiments and reporting experiment. There are a list of 10 experiments you have to perform in this course. You have to do all of the experiments and write full report about them. In my semester, the first 5 are based on a two person group. You can choose to have both working for each report or take turns on doing it individually. The other 5 are done in groups of 5 where each person do one report on one of the 5 experiments."
3160,"[Edit] The course content are quite useful especially when I am having an internship at a research based company. The content could be said to be the most related to research direction.Prof Qiu is a very nice professor. He explain things very in detail with examples. Furthermore, he could understand Cantonese so you could ask him easily after class. He is willing to answer any question. I would say, among all the other MECH courses, this one is one of the worth-attending lessons on my list.The content of this course was much less than other courses. However, it wasn't very interesting. The prof finished the content in 6 weeks and then for the next 6 weeks we didn't have class. We just had a review session before the final.The teaching was quite poor. Students went to class only to get the attendance bonus."
3161,"Most lab TAs were good. However, they were quite strict about punctuality and I got penalised for being late.It conclude basic fluid mechanics stuff. The content is quite important as they will be used in future course such as heat transfer. The material is easy to understand. No attendance needed.The instructor teach quite good on average. He did a lot of prove in lesson, although it is useless in exam, just useful for understanding or satisfy your curiosity. Sometime videos will be played to enhance the understanding.Mid term and final exam: most questions are from the textbook and even from the homework assignments"
3162,"Not such a difficult course, you should do well if you attend the lecturesTeaches very well, lecture notes are easy to understand if you go through everythingVery easy in the beginning, gradually becomes so complicated.Prof is excellent. The way he teach is so detailed due to the nature of the content. But in fact you don't really need that much details (formula derivation etc) to ace the exam. Lecture notes is not self-explanatory with bunch of complex derivation, you should come if you want to fully understand. Only come to tutorial once, not very usefulChapter 1. Introduction"
3163,1.2 Dimensions and units
3164,1.4 Measures of fluid mass and weight
3165,1.5 Ideal gas law
3166,1.6 Viscosity
3167,1.7 Compressibility
3168,1.8 Vapor pressure
3169,1.9 Surface tension
3170,Chapter 2. Fluid Statics
3171,2.1 Pressure at a point
3172,2.2 Basic equation for pressure field
3173,2.3 Pressure variation in a fluid at rest
3174,2.4 Standard atmosphere
3175,2.5 Measure of pressure
3176,2.6 Manometry
3177,2.8 Hydrostatic force on a plane surface
3178,2.9 Pressure prism
3179,2.10 Hydrostatic force on a curved surface
3180,2.11 Buoyancy and stability
3181,2.12 Pressure variation in a fluid with rigid-body motion
3182,Chapter 3. Fluids in Motions
3183,3.1 Newton＊s second law
3184,3.2 F=ma along a streamline
3185,3.3 F=ma normal to a streamline
3186,3.4 Physical interpretation
3187,"3.5 Static, stagnation, dynamic, and total pressure"
3188,3.6 Application of B.E.
3189,Chapter 4. Kinematics of Fluid Motion
3190,4.1 Velocity field
3191,4.2 Acceleration field
3192,4.3 Control volume and system
3193,4.4 The Reynolds transport theorem
3194,Chapter 5. Flow analysis using C.V.
3195,5.1 Continuity equation
3196,5.2 Linear momentum equation
3197,5.3 Energy equation
3198,Chapter 6. Differential methods
3199,6.1 Fluid element kinematics
3200,6.2 Mass conservation
3201,6.3 Conservation of linear momentum
3202,6.4 Inviscid flow
3203,6.5 Potential flows
3204,6.8 Viscous flow
3205,"6.9 Simple solutions for viscous, incompressible fluids"
3206,Chapter 8. Pipe Flows
3207,8.1 General characteristics of pipe flow
3208,8.2 Fully developed laminar flow
3209,8.3 Fully developed turbulent flow
3210,8.4 Dimensional analysis
3211,Chapter 9. External Flows
3212,9.1 General external flow characteristics
3213,9.2 Boundary layer
3214,"9.3 DragIt is long, but read carefully. Trust me."
3215,"Believe it or not, a lot of content from the lecture PowerPoint slides are copied directly from the internet, sources including Wikipedia and lecture notes from other universities. That is very unprofessional and disappointing."
3216,"If we put aside the fact that the content is plagiarized, the PowerPoint slides themselves are still no good. There are 40+ pages of PowerPoint slides per lesson. The contents are overwhelming and unnecessarily in-depth. One example is when we were learning about metals, we were taught that they can be classified into ferrous metals, non-ferrous metals and super alloys. Fair enough. Then each classifications have a couple of sub-classifications, such as ferrous metals can be divided into cast iron and steels. Then we even have to learn about the sub-classifications of the sub-classifications. (e.g. Steels can be divided into carbon steels, alloy steels, high-strength low-alloy steels, stainless steels etc.) I don＊t see the need to learn all that in an introductory course.Professor Ng reads straight from the PowerPoint slides every lesson, so there is no need to attend any.This is an ""introductory"" course into mechanical engineering, which leads me to question why are there so many slides and so many words on each slide? The instructor doesn't help by reading the words off the slide.Very boring. Seriously, if you want to sleep in the morning, this class is for you. You won't see any groundbreaking teaching techniques in this class, just good old ""I'll read off the slide and assume everyone is listening to me"" style of teaching.All copied from somewhere on the Internet which can be easily searched. Definitely not worth your time on this course which requires only memorization to succeed in the exam. Some content are even irrelevant to mechanical engineering.Very Boring. Has not been to lesson since the first few.So called 'BASIC INTRO' in mecanical engineering. But it really isn't.Just reading the powerpoint slides in the lesson. Therefore it is boring in the lessons. At the first few weeks in the semester, there are 80% seats occupied in LT-B. After the mid term exam, there were about 40% seats occupied in LT-B."
3217,"Also, don't talk during lessons, otherwise he will shout ""no talking, when I talk, you don't, when you talk, I don't."""
3218,"Sometimes there are other professors teaching this course, but it is very rare. Like 20/24 courses are taught by Moses.Includes introductions to almost every topic of mechanical engineering."
3219,There was a new LONG ppt every lesson which contained about 70~100 boring pages.You can SKIP all the lesson as long as you hand in your homework in time.
3220,"Prof NG is super boring.basic engineering concepts, basic of mech"
3221,"but this course is quite a reason which caused me don't want to study in mech (mostly because of the instructor)Moses reads the lecture notes directly, so there is no reason you should attend the lecture."
3222,Always mad at students when they point out that he gives incorrect questions in mid terms/ finals.
3223,same as title.Introduction to many disciplines of mechanical engineering :
3224,"Aerospace engineering (Aircraft structure, propulsion and gas turbines)"
3225,"Materials and mechanics (Solid mechanics, metals, polymers and ceramics)"
3226,"Thermodynamics, Fluid mechanics, Energy and Modern Buildings"
3227,"Design Manufacturing( Robots, MEMS, mechanisms and machinery etc.)"
3228,"As mentioned, the course goes through many different fields, and each field is taught by one or more professors."
3229,"The lecture slides can range from 30 to as much as 70 pages, although the longer slides are just filled with a whole lot of pictures."
3230,"There aren't any numerical problems , except for a few basic one step calculations.Alright, this is a hard one..."
3231,"The professors teaching this course keep changing every year so you can never trust the grade for the Teaching part. One of my senior friends had really bad reviews for the teaching last year but in my semester it was more or less alright... I guess. Some of the professors like David Lam were amazing. KIM, Jang (although slightly boring sometimes) was also pretty good. He tries to keep the class active with some jokes and questions and videos. There is only so much you could do when the class is at 9 am and the lecture theater is almost empty. But yeah...make no mistake...the course had its share of bad teachers as well.As described in the official course summary it is a introductory course of mechanical engineering. The coverage of the course is comparatively broad, which means nothing really goes really deep. As a result the content covered are mostly informative, instead of requiring you to understand certain concepts. But the syllabus is interesting though, including aerospace, turbines, heat transfer, thermodynamics, robotics, materials, etc (there was a lot!) I think it's a fair common core course and also a good  introductory course.Professor KIM has quite a strong Korean accent. Other than that he is very nice. If he finds you sleeping in the class he would nicely ask you a question related to the materials being taught at the moment. Those are usually easy ones just to keep you awake. He is a nice professor though, always smiling. He taught all the classes before mid-term."
